epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,0.05716550273990089,nan,0.002855579135939479,nan
1,0.002822451526299119,nan,0.0028620942030102015,nan
2,0.0028276543598622084,nan,0.0028633016627281904,nan
3,0.002840841485356743,nan,0.002863505622372031,nan
4,0.0028221532914110207,nan,0.002863609464839101,nan
