epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
32,6.984655264156907e-05,nan,0.00024434925289824606,0.00024434925871901213
33,6.876598595944845e-05,nan,0.0002143196907127276,0.00021431969362311064
34,6.3333144039222e-05,nan,0.00023147680331021548,0.00023147680622059852
35,6.046308670575902e-05,nan,0.00022635480272583663,0.00022635481727775186
36,5.990888579330395e-05,nan,0.00021627022069878877,0.0002162702236091718
37,5.8953821979613216e-05,nan,0.00022048488608561456,0.0002204848889959976
38,5.700016965994636e-05,nan,0.00022171574819367378,0.000221715762745589
39,5.3974502914474885e-05,nan,0.000218851090176031,0.0002188510959967971
40,5.2959908450582974e-05,nan,0.00021471717627719045,0.00021471717627719045
41,5.1627756999407304e-05,nan,0.00022769701608922334,0.00022769701317884027
42,4.859368387099637e-05,nan,0.00022995226318016647,0.00022995226318016647
43,4.7576047530272165e-05,nan,0.00021774596243631094,0.00021774596243631094
44,4.753551469261047e-05,nan,0.00021248040720820427,0.0002124804159393534
45,4.502241958298806e-05,nan,0.00020815180614590644,0.00020815181196667253
46,4.409463789144004e-05,nan,0.00021879826672375203,0.00021879826672375203
47,4.34750752471078e-05,nan,0.0002178907045163214,0.00021789070742670447
48,4.136175753764722e-05,nan,0.0002238401648355648,0.00022384018811862915
49,4.071698760143543e-05,nan,0.00021318044455256313,0.00021318045328371226
50,4.001561430509594e-05,nan,0.00021998359879944475,0.0002199836104409769
51,3.937278856220042e-05,nan,0.0002130399749148637,0.00021303997782524676
52,3.972343320607539e-05,nan,0.00021713506139349193,0.00021713506430387497
53,3.671959908675298e-05,nan,0.0002213546948041767,0.00022135469189379364
54,3.711320034294898e-05,nan,0.00021694920142181217,0.00021694920433219523
55,3.752225884454674e-05,nan,0.00021899710700381547,0.00021899711282458156
56,3.678435662693932e-05,nan,0.0002129329863237217,0.00021293298923410475
57,3.5222698596427156e-05,nan,0.00021414572838693858,0.0002141457429388538
58,3.4594385397213046e-05,nan,0.0002209844475146383,0.0002209844475146383
59,3.448266677304146e-05,nan,0.00022031419794075192,0.00022031420667190105
60,3.351275496769583e-05,nan,0.00022357964480761438,0.00022357965644914657
61,3.384519638147092e-05,nan,0.0002192458079662174,0.00021924581669736655
62,3.300862068786764e-05,nan,0.00021980376332066953,0.00021980377787258475
63,3.507920865606713e-05,nan,0.0002098959550494328,0.0002098959550494328
64,3.3721943993058585e-05,nan,0.00022040721960365773,0.00022040721960365773
65,3.247884714925787e-05,nan,0.00022384476324077696,0.00022384476324077696
66,3.2212282267688636e-05,nan,0.00021484509925357999,0.00021484509925357999
67,3.106502553907232e-05,nan,0.00021788559679407625,0.0002178856055252254
68,2.9608901492170652e-05,nan,0.00021254763123579323,0.00021254763414617627
69,2.9355575880847603e-05,nan,0.00021621852356474848,0.00021621852065436541
70,2.9537453007689786e-05,nan,0.0002208199934102595,0.0002208199934102595
71,2.9083472861059003e-05,nan,0.0002210220438428223,0.00022102204675320536
72,2.887132364584862e-05,nan,0.00021454320522025229,0.00021454320522025229
73,2.8338245542009213e-05,nan,0.00022008703381288798,0.000220087036723271
74,2.8520204358229467e-05,nan,0.00021972905087750406,0.0002197290537878871
75,2.777853860607138e-05,nan,0.0002230528392829001,0.0002230528451036662
76,2.8177664621340992e-05,nan,0.00021438948169816285,0.00021438948751892895
77,2.748221129303075e-05,nan,0.00021764978009741753,0.00021764978009741753
78,2.8354853918101166e-05,nan,0.0002176670474000275,0.00021766705031041057
79,2.7718787010886255e-05,nan,0.00021929180948063732,0.00021929181530140341
80,2.636982996447937e-05,nan,0.00021752436005044727,0.00021752436587121337
81,2.6119265722675327e-05,nan,0.0002145325648598373,0.00021453256194945425
82,2.613470627884932e-05,nan,0.00021661666105501353,0.0002166166639653966
83,2.515714320093378e-05,nan,0.00021959556033834815,0.00021959555742796512
84,2.526699090594775e-05,nan,0.00021811153856106104,0.0002181115443818271
85,2.5277440174345668e-05,nan,0.00021804885182064027,0.0002180488605517894
86,2.4532813059570464e-05,nan,0.00022013848938513548,0.00022013848938513548
87,2.3917266322601598e-05,nan,0.0002279797859955579,0.00022797978890594096
88,2.4032737670303937e-05,nan,0.0002152390719857067,0.0002152390719857067
89,2.3070205895093846e-05,nan,0.00022182732645887883,0.00022182732936926186
90,2.3743497434368594e-05,nan,0.0002154770016204566,0.0002154770016204566
91,2.3891423207762846e-05,nan,0.00021818939712829887,0.00021818940294906496
92,2.332835360424437e-05,nan,0.00021733323810622097,0.000217333241016604
93,2.2964409731685008e-05,nan,0.00021876594400964676,0.00021876595565117896
94,2.2187005831591177e-05,nan,0.000216729159001261,0.0002167291648220271
95,2.2725807998301062e-05,nan,0.00021650469279848038,0.00021650468988809735
96,2.1790858823135895e-05,nan,0.00021153747802600266,0.0002115374823915772
97,2.1641171602631832e-05,nan,0.0002173380707972683,0.0002173380897147581
98,2.1381285257934665e-05,nan,0.00022315087990136816,0.00022315087844617664
99,2.0741694046783346e-05,nan,0.0002144733691238798,0.0002144733691238798
